Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Maison 153m² à bruz,https://www.etreproprio.com/immobilier-21869977-vente-maison-153m-a-bruz-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g3#list,305000.0,Bruz 35170,153.0,533,7.0,1993.0
Lumineuse et agréable maison en hypercentre de bruz,https://www.etreproprio.com/immobilier-21871667-vente-lumineuse-et-agreable-maison-en-hypercentre-de-bruz-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g3#list,320850.0,Bruz 35170,177.0,548,7.0,1813.0
Maison independante bruz 8 pieces golf cice blossac de 178m2,https://www.etreproprio.com/immobilier-21748951-vente-maison-independante-bruz-8-pieces-golf-cice-blossac-de-178m2-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g3#list,649980.0,Bruz 35170,178.0,649,8.0,3652.0
Maison 137m² à bruz,https://www.etreproprio.com/immobilier-21621501-vente-maison-137m-a-bruz-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g3#list,405000.0,Bruz 35170,137.0,2 710,6.0,2956.0
Maison-appartement de 94 m² avec 3 chambres grand garage jardin et terrasse,https://www.etreproprio.com/immobilier-23921812-vente-maison-appartement-de-94-m-avec-3-chambres-grand-garage-jardin-et-terrasse-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,374000.0,Cesson-Sevigne 35510,93.0,88,4.0,4022.0
"Maison t6 à vendre, cesson-sévigné",https://www.etreproprio.com/immobilier-23921516-vente-maison-t6-a-vendre-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,589000.0,Cesson-Sevigne 35510,135.0,535,6.0,4363.0
Maison cesson sevigne plein centre,https://www.etreproprio.com/immobilier-17903748-vente-maison-cesson-sevigne-plein-centre-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,305300.0,Cesson-Sevigne 35510,41.0,298,2.0,7446.0
A vendre maison 7 pièces à cesson sevigne - quartier bellevue,https://www.etreproprio.com/immobilier-23755263-vente-a-vendre-maison-7-pieces-a-cesson-sevigne-quartier-bellevue-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,597800.0,Cesson-Sevigne 35510,153.0,579,7.0,3907.0
"Maison t7 à vendre, cesson-sévigné",https://www.etreproprio.com/immobilier-23881002-vente-maison-t7-a-vendre-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,597837.0,Cesson-Sevigne 35510,153.0,580,7.0,3907.0
"Maison t7 à vendre, cesson-sévigné",https://www.etreproprio.com/immobilier-23860638-vente-maison-t7-a-vendre-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,628200.0,Cesson-Sevigne 35510,166.0,890,8.0,3784.0
Élégance contemporaine & piscine plein sud,https://www.etreproprio.com/immobilier-23663615-vente-elegance-contemporaine-piscine-plein-sud-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,892500.0,Cesson-Sevigne 35510,200.0,600,8.0,4462.0
Maison 6 pièces - secteur bellevue,https://www.etreproprio.com/immobilier-23837744-vente-maison-6-pieces-secteur-bellevue-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,695000.0,Cesson-Sevigne 35510,200.0,570,6.0,3475.0
Maison 106m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23196079-vente-maison-106m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,364000.0,Cesson-Sevigne 35510,106.0,250,6.0,3434.0
Achat - exclusivité agence giboire - maison 3 chambres (possibilité 4) d'environ 122.41m² (142.63m² au sol) - cesson-sevigne,https://www.etreproprio.com/immobilier-23796573-vente-achat-exclusivite-agence-giboire-maison-3-chambres-possibilite-4-d-environ-12241m-14263m-au-sol-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,530000.0,Cesson-Sevigne 35510,143.0,659,6.0,3706.0
A vendre maison 6 pièces en impasse quartier dezerseul cesson sevigne,https://www.etreproprio.com/immobilier-23795819-vente-a-vendre-maison-6-pieces-en-impasse-quartier-dezerseul-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,492000.0,Cesson-Sevigne 35510,128.0,516,6.0,3844.0
Maison 86m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23795135-vente-maison-86m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,439900.0,Cesson-Sevigne 35510,86.0,366,5.0,5115.0
Cesson sévigné - belle maison 4 chambres,https://www.etreproprio.com/immobilier-23793079-vente-cesson-sevigne-belle-maison-4-chambres-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,485000.0,Cesson-Sevigne 35510,128.0,516,6.0,3789.0
A vendre - exclusivite agence giboire - maison neuve 4 chambres - cesson-sevigne,https://www.etreproprio.com/immobilier-23778131-vente-a-vendre-exclusivite-agence-giboire-maison-neuve-4-chambres-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,449440.0,Cesson-Sevigne 35510,105.0,248,6.0,4280.0
Maison 112m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23768196-vente-maison-112m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,514800.0,Cesson-Sevigne 35510,112.0,309,5.0,4596.0
Maison cesson sevigne,https://www.etreproprio.com/immobilier-23755260-vente-maison-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,892500.0,Cesson-Sevigne 35510,201.0,,8.0,4440.0
A vendre - exclusivite agence giboire - maison 5 chambres - 228.59m² habitables et 301.59m² au sol - cesson-sévigné,https://www.etreproprio.com/immobilier-23751671-vente-a-vendre-exclusivite-agence-giboire-maison-5-chambres-22859m-habitables-et-30159m-au-sol-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,999900.0,Cesson-Sevigne 35510,270.0,1 200,8.0,3703.0
Maison 89m² à cesson-sevigne,https://www.etreproprio.com/immobilier-22038559-vente-maison-89m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,409500.0,Cesson-Sevigne 35510,90.0,410,4.0,4550.0
A vendre maison  7 pieces d'architecte la monniais cesson-sevigne,https://www.etreproprio.com/immobilier-23755268-vente-a-vendre-maison-7-pieces-d-architecte-la-monniais-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,774900.0,Cesson-Sevigne 35510,213.0,682,7.0,3638.0
Maison cesson sevigne 10 pièce(s) 197.33 m2,https://www.etreproprio.com/immobilier-23755266-vente-maison-cesson-sevigne-10-pieces-19733-m2-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g1#list,499000.0,Cesson-Sevigne 35510,197.0,1 378,10.0,2533.0
Maison 288m² à cancale,https://www.etreproprio.com/immobilier-21410522-vente-maison-288m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,989900.0,Cancale 35260,288.0,1 165,8.0,3437.0
Maison 182m² à cancale,https://www.etreproprio.com/immobilier-22110410-vente-maison-182m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,560000.0,Cancale 35260,182.0,599,6.0,3077.0
Gîtes et chambres d'hôtes à cancale longère 18ème siècle !,https://www.etreproprio.com/immobilier-23321302-vente-gites-et-chambres-d-hotes-a-cancale-longere-18eme-siecle-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,1295000.0,Cancale 35260,366.0,2 778,23.0,3538.0
Maison 188m² à cancale,https://www.etreproprio.com/immobilier-23310552-vente-maison-188m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,1142900.0,Cancale 35260,188.0,1 895,6.0,6079.0
Maison de charme en pierres plein centre cancale,https://www.etreproprio.com/immobilier-23276968-vente-maison-de-charme-en-pierres-plein-centre-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,840000.0,Cancale 35260,169.0,189,6.0,4970.0
Maison de ville - centre cancale,https://www.etreproprio.com/immobilier-23273216-vente-maison-de-ville-centre-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,217980.0,Cancale 35260,72.0,60,4.0,3028.0
Maison 169m² à cancale,https://www.etreproprio.com/immobilier-23238234-vente-maison-169m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,840000.0,Cancale 35260,169.0,172,6.0,4970.0
Maison cancale 140 m2 4 chambres (possibilité 6ch),https://www.etreproprio.com/immobilier-21395162-vente-maison-cancale-140-m2-4-chambres-possibilite-6ch-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,509500.0,Cancale 35260,140.0,869,5.0,3639.0
Maison 136m² à cancale,https://www.etreproprio.com/immobilier-21306002-vente-maison-136m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,518760.0,Cancale 35260,136.0,869,6.0,3814.0
Maison 140m² à cancale,https://www.etreproprio.com/immobilier-21464182-vente-maison-140m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,515000.0,Cancale 35260,140.0,869,5.0,3679.0
"Maison cancale, 115 m² avec potentiel mixte – habitation et ou activité professionnelle",https://www.etreproprio.com/immobilier-23003243-vente-maison-cancale-115-m-avec-potentiel-mixte-habitation-et-ou-activite-professionnelle-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,299800.0,Cancale 35260,114.0,234,4.0,2630.0
"À vendre - maison en pierres avec jardin et aperçu mer à cancale, à deux pas du gr34",https://www.etreproprio.com/immobilier-22190302-vente-a-vendre-maison-en-pierres-avec-jardin-et-apercu-mer-a-cancale-a-deux-pas-du-gr34-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,352920.0,Cancale 35260,74.0,125,5.0,4769.0
Maison 159m² à cancale,https://www.etreproprio.com/immobilier-22555786-vente-maison-159m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,420000.0,Cancale 35260,159.0,397,6.0,2642.0
Maison 150m² à cancale,https://www.etreproprio.com/immobilier-22513179-vente-maison-150m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,419200.0,Cancale 35260,150.0,,4.0,2795.0
Maison 113m² à cancale,https://www.etreproprio.com/immobilier-22473215-vente-maison-113m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,622000.0,Cancale 35260,113.0,364,5.0,5504.0
Maison 59m² à cancale,https://www.etreproprio.com/immobilier-22028470-vente-maison-59m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,169900.0,Cancale 35260,60.0,,3.0,2832.0
Maison 88m² à cancale,https://www.etreproprio.com/immobilier-22374202-vente-maison-88m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,231000.0,Cancale 35260,89.0,175,6.0,2596.0
Maison 83m² à cancale,https://www.etreproprio.com/immobilier-22317754-vente-maison-83m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,230560.0,Cancale 35260,83.0,,4.0,2778.0
A vendre seulement agence giboire vue mer cancale port mer maison terrain,https://www.etreproprio.com/immobilier-21967824-vente-a-vendre-seulement-agence-giboire-vue-mer-cancale-port-mer-maison-terrain-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,735000.0,Cancale 35260,80.0,350,3.0,9188.0
Maison 100m² à cancale,https://www.etreproprio.com/immobilier-21521192-vente-maison-100m-a-cancale-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g3#list,932720.0,Cancale 35260,100.0,841,4.0,9327.0
A vendre maison 7 pièces à cesson sevigne - quartier bellevue en impasse,https://www.etreproprio.com/immobilier-23755262-vente-a-vendre-maison-7-pieces-a-cesson-sevigne-quartier-bellevue-en-impasse-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,618900.0,Cesson-Sevigne 35510,177.0,839,7.0,3497.0
Cesson sevigne maison,https://www.etreproprio.com/immobilier-23755261-vente-cesson-sevigne-maison-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,426000.0,Cesson-Sevigne 35510,77.0,236,4.0,5532.0
La boulais  - maison 4 ch +bureau sur sous-sol total,https://www.etreproprio.com/immobilier-23740850-vente-la-boulais-maison-4-ch-bureau-sur-sous-sol-total-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,522675.0,Cesson-Sevigne 35510,120.0,487,6.0,4356.0
Maison 197m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23723655-vente-maison-197m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,499000.0,Cesson-Sevigne 35510,197.0,1 242,10.0,2533.0
Maison 197m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23723654-vente-maison-197m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,699000.0,Cesson-Sevigne 35510,197.0,2 220,10.0,3548.0
Maison 122m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23723902-vente-maison-122m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,745000.0,Cesson-Sevigne 35510,122.0,300,6.0,6107.0
Maison 110m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23721785-vente-maison-110m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,399000.0,Cesson-Sevigne 35510,110.0,515,6.0,3627.0
Maison 140m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23714000-vente-maison-140m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,549500.0,Cesson-Sevigne 35510,140.0,505,6.0,3925.0
Maison type 7 à vendre - cesson-sévigné,https://www.etreproprio.com/immobilier-23711348-vente-maison-type-7-a-vendre-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,551200.0,Cesson-Sevigne 35510,146.0,450,7.0,3775.0
Maison 205m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23714129-vente-maison-205m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,995000.0,Cesson-Sevigne 35510,205.0,,7.0,4854.0
Maison 130m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23699074-vente-maison-130m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,619500.0,Cesson-Sevigne 35510,130.0,403,5.0,4765.0
Maison 135m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23699073-vente-maison-135m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,693000.0,Cesson-Sevigne 35510,135.0,630,6.0,5133.0
Maison 135m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23109324-vente-maison-135m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,795000.0,Cesson-Sevigne 35510,135.0,423,6.0,5889.0
"Maison type 6 à vendre, cesson-sévigné",https://www.etreproprio.com/immobilier-23265639-vente-maison-type-6-a-vendre-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,479900.0,Cesson-Sevigne 35510,129.0,509,6.0,3720.0
Maison 132m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23691075-vente-maison-132m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,479900.0,Cesson-Sevigne 35510,132.0,509,6.0,3636.0
Cesson sévigné - quartier recherché  très calme proche tous services  maison 5 chambres + bureau avec  sous-sol,https://www.etreproprio.com/immobilier-23688173-vente-cesson-sevigne-quartier-recherche-tres-calme-proche-tous-services-maison-5-chambres-bureau-avec-sous-sol-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,799900.0,Cesson-Sevigne 35510,186.0,615,7.0,4301.0
Maison familiale,https://www.etreproprio.com/immobilier-23686533-vente-maison-familiale-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,470000.0,Cesson-Sevigne 35510,150.0,467,5.0,3133.0
Maison 150m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23679592-vente-maison-150m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,614990.0,Cesson-Sevigne 35510,150.0,403,5.0,4100.0
Maison 180m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23670326-vente-maison-180m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,515000.0,Cesson-Sevigne 35510,180.0,3 105,8.0,2861.0
Cesson sevigne,https://www.etreproprio.com/immobilier-23588873-vente-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g2#list,467100.0,Cesson-Sevigne 35510,106.0,450,6.0,4407.0
Maison indépendante de type 6 au calme,https://www.etreproprio.com/immobilier-20949474-vente-maison-independante-de-type-6-au-calme-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g4#list,445050.0,Bruz 35170,136.0,736,6.0,3272.0
Découvrez le charme et le confort à proximité du centre de bruz,https://www.etreproprio.com/immobilier-18898343-vente-decouvrez-le-charme-et-le-confort-a-proximite-du-centre-de-bruz-bruz,35047,https://www.etreproprio.com/annonces/th.lc35047-r0.odd.g4#list,364999.0,Bruz 35170,115.0,,5.0,3174.0
Cancale - exclusivité,https://www.etreproprio.com/immobilier-20854254-vente-cancale-exclusivite-cancale,35049,https://www.etreproprio.com/annonces/th.lc35049-r0.odd.g4#list,327000.0,Cancale 35260,108.0,430,5.0,3028.0
Maison 97m² à cesson-sevigne,https://www.etreproprio.com/immobilier-22472245-vente-maison-97m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,376200.0,Cesson-Sevigne 35510,98.0,,8.0,3839.0
Maison 168m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23552600-vente-maison-168m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,652500.0,Cesson-Sevigne 35510,168.0,774,7.0,3884.0
Maison 112m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23103623-vente-maison-112m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,496800.0,Cesson-Sevigne 35510,112.0,309,5.0,4436.0
Maison 76m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23514400-vente-maison-76m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,335000.0,Cesson-Sevigne 35510,76.0,484,4.0,4408.0
A vendre -  agence giboire - maison t7 - 5 chambres - 176 m² habitables - 200 m² au sol - cesson-sevigne,https://www.etreproprio.com/immobilier-22231091-vente-a-vendre-agence-giboire-maison-t7-5-chambres-176-m-habitables-200-m-au-sol-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,619000.0,Cesson-Sevigne 35510,177.0,839,7.0,3497.0
Maison familiale de standing de 168 m² sur 774 m² de terrain – cadre verdoyant et lumineux,https://www.etreproprio.com/immobilier-23517987-vente-maison-familiale-de-standing-de-168-m-sur-774-m-de-terrain-cadre-verdoyant-et-lumineux-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,659000.0,Cesson-Sevigne 35510,168.0,,7.0,3923.0
Achat - agence giboire - maison 4 chambres - division parcellaire  - cesson-sévigné,https://www.etreproprio.com/immobilier-23498627-vente-achat-agence-giboire-maison-4-chambres-division-parcellaire-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,441000.0,Cesson-Sevigne 35510,135.0,553,6.0,3267.0
Maison 153m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23016268-vente-maison-153m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,674900.0,Cesson-Sevigne 35510,153.0,630,6.0,4411.0
Maison type 6 de 132m² à la menouriais - cesson-sévigné,https://www.etreproprio.com/immobilier-23258027-vente-maison-type-6-de-132m-a-la-menouriais-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,502560.0,Cesson-Sevigne 35510,132.0,1 003,6.0,3807.0
Maison 140m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23491096-vente-maison-140m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,625000.0,Cesson-Sevigne 35510,140.0,374,6.0,4464.0
Cesson sevigne - maison en campagne proche ville,https://www.etreproprio.com/immobilier-23474417-vente-cesson-sevigne-maison-en-campagne-proche-ville-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,379900.0,Cesson-Sevigne 35510,90.0,1 000,5.0,4221.0
Achat - exclusivite agence giboire - maison 4 chambres - cesson-sevigne,https://www.etreproprio.com/immobilier-23206479-vente-achat-exclusivite-agence-giboire-maison-4-chambres-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,487600.0,Cesson-Sevigne 35510,133.0,808,6.0,3666.0
Maison 163m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23396093-vente-maison-163m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,661500.0,Cesson-Sevigne 35510,163.0,679,7.0,4058.0
Cesson sevigne,https://www.etreproprio.com/immobilier-23363525-vente-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,869990.0,Cesson-Sevigne 35510,168.0,537,6.0,5179.0
Maison 246m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23340846-vente-maison-246m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,748800.0,Cesson-Sevigne 35510,246.0,849,8.0,3044.0
Maison 160m² à cesson-sevigne,https://www.etreproprio.com/immobilier-23277899-vente-maison-160m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,462000.0,Cesson-Sevigne 35510,160.0,1 107,8.0,2888.0
A vendre - agence giboire cesson-sévigné - maison type 9 - thorigné-fouillard - centre-ville - rennes métropole,https://www.etreproprio.com/immobilier-23256770-vente-a-vendre-agence-giboire-cesson-sevigne-maison-type-9-thorigne-fouillard-centre-ville-rennes-metropole-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,556500.0,Cesson-Sevigne 35510,196.0,459,7.0,2839.0
Maison cesson sevigne 4 pièce(s) 94.2 m2,https://www.etreproprio.com/immobilier-21780135-vente-maison-cesson-sevigne-4-pieces-942-m2-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,384300.0,Cesson-Sevigne 35510,94.0,88,4.0,4088.0
Maison 71m² à cesson-sevigne,https://www.etreproprio.com/immobilier-21441988-vente-maison-71m-a-cesson-sevigne-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,630000.0,Cesson-Sevigne 35510,71.0,1 515,5.0,8873.0
Maison secteur bourchevreuil,https://www.etreproprio.com/immobilier-23176609-vente-maison-secteur-bourchevreuil-cesson-sevigne,35051,https://www.etreproprio.com/annonces/th.lc35051-r0.odd.g3#list,499000.0,Cesson-Sevigne 35510,133.0,556,6.0,3752.0
Champeaux - a vendre - maison,https://www.etreproprio.com/immobilier-23902103-vente-champeaux-a-vendre-maison-champeaux,35052,https://www.etreproprio.com/annonces/th.lc35052-r0.odd.g1#list,199500.0,Champeaux 35500,84.0,605,4.0,2375.0
Vente maison champeaux(35500) 193 880ï¿œ,https://www.etreproprio.com/immobilier-22951564-vente-vente-maison-champeaux35500-193-880i-oe-champeaux,35052,https://www.etreproprio.com/annonces/th.lc35052-r0.odd.g1#list,193880.0,Champeaux 35500,60.0,,4.0,3231.0
Maison 105m² à chanteloup,https://www.etreproprio.com/immobilier-23893024-vente-maison-105m-a-chanteloup-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,289500.0,Chanteloup 35150,105.0,386,5.0,2757.0
Maison 155m² à chanteloup,https://www.etreproprio.com/immobilier-23867824-vente-maison-155m-a-chanteloup-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,336000.0,Chanteloup 35150,155.0,517,7.0,2168.0
Maison 130m² à chanteloup,https://www.etreproprio.com/immobilier-23832000-vente-maison-130m-a-chanteloup-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,365000.0,Chanteloup 35150,130.0,,5.0,2808.0
Chanteloup - château et ses dépendances aux portes du village,https://www.etreproprio.com/immobilier-23631361-vente-chanteloup-chateau-et-ses-dependances-aux-portes-du-village-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,735000.0,Chanteloup 35150,394.0,19 049,11.0,1865.0
Maison 109m² à chanteloup,https://www.etreproprio.com/immobilier-23412314-vente-maison-109m-a-chanteloup-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,259000.0,Chanteloup 35150,109.0,1 446,4.0,2376.0
Maison 130m² à chanteloup,https://www.etreproprio.com/immobilier-23440751-vente-maison-130m-a-chanteloup-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,374000.0,Chanteloup 35150,130.0,3 200,5.0,2877.0
Maison néo-bretonne 7 pièces – 147 m² avec parc arboré,https://www.etreproprio.com/immobilier-23414855-vente-maison-neo-bretonne-7-pieces-147-m-avec-parc-arbore-chanteloup,35054,https://www.etreproprio.com/annonces/th.lc35054-r0.odd.g1#list,249900.0,Chanteloup 35150,144.0,1 500,7.0,1735.0
