Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Maison la foret fouesnant 4'pièce(s) 100 m²,https://www.etreproprio.com/immobilier-21033543-vente-maison-la-foret-fouesnant-4-pieces-100-m-la-foret-fouesnant,29057,https://www.etreproprio.com/annonces/th.lc29057-r0.odd.g4#list,358000.0,La Foret-Fouesnant 29940,100.0,1 000,4.0,3580.0
Maison 255m² à la foret-fouesnant,https://www.etreproprio.com/immobilier-20238597-vente-maison-255m-a-la-foret-fouesnant-la-foret-fouesnant,29057,https://www.etreproprio.com/annonces/th.lc29057-r0.odd.g4#list,1976000.0,La Foret-Fouesnant 29940,255.0,7 155,10.0,7749.0
"Maison cubique haut de gamme - entre terre et mer, pays fouesnantais",https://www.etreproprio.com/immobilier-23191510-vente-maison-cubique-haut-de-gamme-entre-terre-et-mer-pays-fouesnantais-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,864000.0,Gouesnach 29950,180.0,1 250,6.0,4800.0
"""anemone"" maison de 124 m² au sol à gouesnach",https://www.etreproprio.com/immobilier-23177848-vente-anemone-maison-de-124-m-au-sol-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,369000.0,Gouesnach 29950,102.0,1 000,5.0,3618.0
Maison familiale dans un havre de paix !,https://www.etreproprio.com/immobilier-21929569-vente-maison-familiale-dans-un-havre-de-paix-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,439900.0,Gouesnach 29950,230.0,3 850,8.0,1913.0
"Gouesnach  maison contemporaine de 2022 à vendre, proche du bourg",https://www.etreproprio.com/immobilier-22281042-vente-gouesnach-maison-contemporaine-de-2022-a-vendre-proche-du-bourg-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,334000.0,Gouesnach 29950,103.0,386,5.0,3243.0
Maison 120m² à gouesnach,https://www.etreproprio.com/immobilier-22682910-vente-maison-120m-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,259875.0,Gouesnach 29950,120.0,1 580,6.0,2166.0
"""izelle"" longère avec sous-sol complet à gouesnach",https://www.etreproprio.com/immobilier-22649878-vente-izelle-longere-avec-sous-sol-complet-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,263750.0,Gouesnach 29950,80.0,1 370,5.0,3297.0
Maison gouesnac'h 5 pièces 108 m²,https://www.etreproprio.com/immobilier-19119866-vente-maison-gouesnac-h-5-pieces-108-m-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,369000.0,Gouesnach 29950,108.0,1 000,5.0,3417.0
Maison gouesnach 4 pièce(s) 90 m2,https://www.etreproprio.com/immobilier-22496523-vente-maison-gouesnach-4-pieces-90-m2-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,263500.0,Gouesnach 29950,90.0,1 327,4.0,2928.0
Maison gouesnach 7 pièce(s) 170 m2,https://www.etreproprio.com/immobilier-22496522-vente-maison-gouesnach-7-pieces-170-m2-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,832000.0,Gouesnach 29950,170.0,75 000,7.0,4894.0
Maison 99m² à gouesnach,https://www.etreproprio.com/immobilier-21732966-vente-maison-99m-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,430000.0,Gouesnach 29950,99.0,1 815,5.0,4343.0
Maison gouesnach 4 pièce(s),https://www.etreproprio.com/immobilier-22113124-vente-maison-gouesnach-4-pieces-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,289000.0,Gouesnach 29950,70.0,394,4.0,4129.0
Maison gouesnach 10 pièce(s) 128 m² - 3000m² de terrain,https://www.etreproprio.com/immobilier-20641427-vente-maison-gouesnach-10-pieces-128-m-3000m-de-terrain-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,397100.0,Gouesnach 29950,128.0,3 022,10.0,3102.0
Achat maison gouesnach,https://www.etreproprio.com/immobilier-21960425-vente-achat-maison-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,263500.0,Gouesnach 29950,91.0,1 327,4.0,2896.0
Maison 120m² à gouesnach,https://www.etreproprio.com/immobilier-21526917-vente-maison-120m-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,368500.0,Gouesnach 29950,120.0,4 500,5.0,3071.0
Maison gouesnach proche bénodet,https://www.etreproprio.com/immobilier-21605404-vente-maison-gouesnach-proche-benodet-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,365750.0,Gouesnach 29950,158.0,600,7.0,2315.0
Maison gouesnach 8 pièce(s) 158 m²,https://www.etreproprio.com/immobilier-21585150-vente-maison-gouesnach-8-pieces-158-m-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,365750.0,Gouesnach 29950,158.0,604,8.0,2315.0
Maison 170m² à gouesnach,https://www.etreproprio.com/immobilier-21670591-vente-maison-170m-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,832000.0,Gouesnach 29950,170.0,75 000,6.0,4894.0
Maison 123m² à gouesnach,https://www.etreproprio.com/immobilier-20818498-vente-maison-123m-a-gouesnach-gouesnach,29060,https://www.etreproprio.com/annonces/th.lc29060-r0.odd.g2#list,487500.0,Gouesnach 29950,123.0,2 917,7.0,3963.0
Maison d'architecte a vendre - gouesnou vallee verte,https://www.etreproprio.com/immobilier-22592756-vente-maison-d-architecte-a-vendre-gouesnou-vallee-verte-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,699000.0,Gouesnou 29850,180.0,1 250,7.0,3883.0
Exclusivité gouesnou maison 162 m² habitables 4 chambres garage jardin clos,https://www.etreproprio.com/immobilier-23889518-vente-exclusivite-gouesnou-maison-162-m-habitables-4-chambres-garage-jardin-clos-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,399000.0,Gouesnou 29850,162.0,566,6.0,2463.0
Maison très bien entretenue située en impasse,https://www.etreproprio.com/immobilier-23897381-vente-maison-tres-bien-entretenue-situee-en-impasse-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,375000.0,Gouesnou 29850,160.0,572,8.0,2344.0
Maison 85m² à gouesnou,https://www.etreproprio.com/immobilier-23145816-vente-maison-85m-a-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,267500.0,Gouesnou 29850,85.0,488,5.0,3147.0
Exclusivité gouesnou maison non mitoyenne,https://www.etreproprio.com/immobilier-23845346-vente-exclusivite-gouesnou-maison-non-mitoyenne-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,276950.0,Gouesnou 29850,78.0,413,5.0,3551.0
Finistere - gouesnou (29850) - a vendre - maison t4 individuelle plain pied 77m² - 3 chambres - garage sur terrain de 450m²,https://www.etreproprio.com/immobilier-23813050-vente-finistere-gouesnou-29850-a-vendre-maison-t4-individuelle-plain-pied-77m-3-chambres-garage-sur-terrain-de-450m-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,285000.0,Gouesnou 29850,78.0,,4.0,3654.0
Maison 138m² à gouesnou,https://www.etreproprio.com/immobilier-23289851-vente-maison-138m-a-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,291000.0,Gouesnou 29850,139.0,357,8.0,2094.0
Finistere - gouesnou (29850) - a vendre - maison 129 m2 - 4 chambres - 1000m2 de terrain - excellent dpe : c - sous-sol complet,https://www.etreproprio.com/immobilier-23747592-vente-finistere-gouesnou-29850-a-vendre-maison-129-m2-4-chambres-1000m2-de-terrain-excellent-dpe-c-sous-sol-complet-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,295000.0,Gouesnou 29850,130.0,1 000,6.0,2269.0
Jolie maison t7 parfait etat de 2002,https://www.etreproprio.com/immobilier-23731690-vente-jolie-maison-t7-parfait-etat-de-2002-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,377000.0,Gouesnou 29850,125.0,625,7.0,3016.0
Finistere - gouesnou (29850) - a vendre - maison contemporaine t6 - piece de vie +35m² - 4 chambres - terrain +600m² - rare - co,https://www.etreproprio.com/immobilier-23715567-vente-finistere-gouesnou-29850-a-vendre-maison-contemporaine-t6-piece-de-vie-35m-4-chambres-terrain-600m-rare-co-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,377000.0,Gouesnou 29850,125.0,650,6.0,3016.0
Maison sur gouesnou,https://www.etreproprio.com/immobilier-23705241-vente-maison-sur-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,204175.0,Gouesnou 29850,80.0,,,2552.0
Maison 145m² à gouesnou,https://www.etreproprio.com/immobilier-23691036-vente-maison-145m-a-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,382000.0,Gouesnou 29850,145.0,2 758,6.0,2634.0
A vendre - maison contemporaine f4 - 85 m² habitables - beau terrain 488 m² - dpe c - centre-bourg - garage,https://www.etreproprio.com/immobilier-23343958-vente-a-vendre-maison-contemporaine-f4-85-m-habitables-beau-terrain-488-m-dpe-c-centre-bourg-garage-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,268000.0,Gouesnou 29850,85.0,488,4.0,3153.0
Maison a vendre gouesnou,https://www.etreproprio.com/immobilier-23654905-vente-maison-a-vendre-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,469800.0,Gouesnou 29850,170.0,2 500,7.0,2764.0
Maison a vendre gouesnou,https://www.etreproprio.com/immobilier-23637995-vente-maison-a-vendre-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,266250.0,Gouesnou 29850,89.0,316,6.0,2992.0
Finistere - gouesnou (29850) - a vendre - maison 125 m2 - 4 chambres - terrain 750 m2 - centre ville a pied - excellent dpe : c,https://www.etreproprio.com/immobilier-23604369-vente-finistere-gouesnou-29850-a-vendre-maison-125-m2-4-chambres-terrain-750-m2-centre-ville-a-pied-excellent-dpe-c-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,299000.0,Gouesnou 29850,135.0,800,5.0,2215.0
Gouesnou sur terrain arbore de 2500 m²,https://www.etreproprio.com/immobilier-21978756-vente-gouesnou-sur-terrain-arbore-de-2500-m-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,447000.0,Gouesnou 29850,170.0,2 490,7.0,2629.0
Gouesnou   maison neuve rt 2020 avec prestations haut de gamme,https://www.etreproprio.com/immobilier-22424868-vente-gouesnou-maison-neuve-rt-2020-avec-prestations-haut-de-gamme-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,515000.0,Gouesnou 29850,162.0,385,6.0,3179.0
Maison gouesnou,https://www.etreproprio.com/immobilier-23347998-vente-maison-gouesnou-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g1#list,341250.0,Gouesnou 29850,135.0,1 604,7.0,2528.0
Maison 132m² à fouesnant,https://www.etreproprio.com/immobilier-23189993-vente-maison-132m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,410000.0,Fouesnant 29170,132.0,612,5.0,3106.0
Une maison (251 m²) pleine de charme à fouesnant (29170),https://www.etreproprio.com/immobilier-23174982-vente-une-maison-251-m-pleine-de-charme-a-fouesnant-29170-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,1170000.0,Fouesnant 29170,251.0,1 691,10.0,4661.0
Maison 115m² à fouesnant,https://www.etreproprio.com/immobilier-23177610-vente-maison-115m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,379000.0,Fouesnant 29170,115.0,1 199,5.0,3296.0
Maison 116m² à fouesnant,https://www.etreproprio.com/immobilier-23155822-vente-maison-116m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,379900.0,Fouesnant 29170,116.0,1 200,5.0,3275.0
29170 fouesnant  centre - demeure de prestige 7 pièce(s) 215 m2 environ,https://www.etreproprio.com/immobilier-21874793-vente-29170-fouesnant-centre-demeure-de-prestige-7-pieces-215-m2-environ-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,749900.0,Fouesnant 29170,215.0,1 737,7.0,3488.0
"Maison familiale à fouesnant  emplacement privilégié, potentiel exceptionnel !",https://www.etreproprio.com/immobilier-22906955-vente-maison-familiale-a-fouesnant-emplacement-privilegie-potentiel-exceptionnel-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,292000.0,Fouesnant 29170,150.0,590,4.0,1947.0
Maison 124m² à fouesnant,https://www.etreproprio.com/immobilier-23040719-vente-maison-124m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,414800.0,Fouesnant 29170,124.0,1 158,5.0,3345.0
Maison fouesnant 5 pièce(s) 124 m2,https://www.etreproprio.com/immobilier-23038784-vente-maison-fouesnant-5-pieces-124-m2-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,414800.0,Fouesnant 29170,125.0,1 158,5.0,3318.0
Maison 120m² à fouesnant,https://www.etreproprio.com/immobilier-22992572-vente-maison-120m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,414800.0,Fouesnant 29170,120.0,1 150,5.0,3457.0
Maison a vendre à fouesnant : la nature & les volumes,https://www.etreproprio.com/immobilier-22981925-vente-maison-a-vendre-a-fouesnant-la-nature-les-volumes-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,449000.0,Fouesnant 29170,190.0,2 000,10.0,2363.0
Maison 165m² à fouesnant,https://www.etreproprio.com/immobilier-22975777-vente-maison-165m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,559000.0,Fouesnant 29170,165.0,14 140,5.0,3388.0
Maison 60m² à fouesnant,https://www.etreproprio.com/immobilier-22949696-vente-maison-60m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,127800.0,Fouesnant 29170,61.0,85,3.0,2095.0
Maison 43m² à fouesnant,https://www.etreproprio.com/immobilier-22949695-vente-maison-43m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,111800.0,Fouesnant 29170,43.0,60,2.0,2600.0
Maison 137m² à fouesnant,https://www.etreproprio.com/immobilier-22954928-vente-maison-137m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,680000.0,Fouesnant 29170,137.0,780,7.0,4964.0
À 2 km des plages - spacieuse maison familiale avec jardin et dépendances,https://www.etreproprio.com/immobilier-22913531-vente-a-2-km-des-plages-spacieuse-maison-familiale-avec-jardin-et-dependances-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,399000.0,Fouesnant 29170,123.0,594,6.0,3244.0
Maison 160m² à fouesnant,https://www.etreproprio.com/immobilier-22886023-vente-maison-160m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,550000.0,Fouesnant 29170,160.0,878,7.0,3438.0
Maison 146m² à fouesnant,https://www.etreproprio.com/immobilier-22461261-vente-maison-146m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,457600.0,Fouesnant 29170,146.0,1 900,5.0,3134.0
Contemporaine proche océan-fouesnant,https://www.etreproprio.com/immobilier-22853741-vente-contemporaine-proche-ocean-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,499900.0,Fouesnant 29170,115.0,413,6.0,4347.0
Maison 115m² à fouesnant,https://www.etreproprio.com/immobilier-22741879-vente-maison-115m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g5#list,497700.0,Fouesnant 29170,115.0,413,4.0,4328.0
Exclusivité - maison à vendre 4 pièces gouezec (29),https://www.etreproprio.com/immobilier-23761146-vente-exclusivite-maison-a-vendre-4-pieces-gouezec-29-gouezec,29062,https://www.etreproprio.com/annonces/th.lc29062-r0.odd.g1#list,105000.0,Gouezec 29190,83.0,700,4.0,1265.0
Maison 120m² à gouezec,https://www.etreproprio.com/immobilier-23144623-vente-maison-120m-a-gouezec-gouezec,29062,https://www.etreproprio.com/annonces/th.lc29062-r0.odd.g1#list,111000.0,Gouezec 29190,120.0,347,8.0,925.0
"Maison gouezec 4 pièce(s) 85,26 m2",https://www.etreproprio.com/immobilier-22210818-vente-maison-gouezec-4-pieces-8526-m2-gouezec,29062,https://www.etreproprio.com/annonces/th.lc29062-r0.odd.g1#list,220480.0,Gouezec 29190,85.0,1 362,4.0,2594.0
Gouesnou - la vallee verte maison d'architecte de 172 m2 sur parcelle paysager de 1558 m2,https://www.etreproprio.com/immobilier-23298330-vente-gouesnou-la-vallee-verte-maison-d-architecte-de-172-m2-sur-parcelle-paysager-de-1558-m2-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g2#list,649000.0,Gouesnou 29850,295.0,1 558,12.0,2200.0
Maison gouesnou 9 pièces 225 m²,https://www.etreproprio.com/immobilier-23294031-vente-maison-gouesnou-9-pieces-225-m-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g2#list,421500.0,Gouesnou 29850,225.0,650,9.0,1873.0
"Gouesnou au calme, maison t6",https://www.etreproprio.com/immobilier-20736704-vente-gouesnou-au-calme-maison-t6-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g2#list,470250.0,Gouesnou 29850,170.0,2 471,6.0,2766.0
""" déjà vendu par kerebel immobilier """,https://www.etreproprio.com/immobilier-19761100-vente-deja-vendu-par-kerebel-immobilier-gouesnou,29061,https://www.etreproprio.com/annonces/th.lc29061-r0.odd.g2#list,233600.0,Gouesnou 29850,90.0,500,5.0,2596.0
Maison 36m² à fouesnant,https://www.etreproprio.com/immobilier-22738121-vente-maison-36m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,101650.0,Fouesnant 29170,36.0,61,2.0,2824.0
Maison lumineuse à fouesnant (mousterlin),https://www.etreproprio.com/immobilier-22678929-vente-maison-lumineuse-a-fouesnant-mousterlin-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,363000.0,Fouesnant 29170,105.0,169,6.0,3457.0
Charmante longere - 170m2 - fouesnant - proche plages et commerces,https://www.etreproprio.com/immobilier-21249113-vente-charmante-longere-170m2-fouesnant-proche-plages-et-commerces-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,599000.0,Fouesnant 29170,170.0,1 100,6.0,3524.0
Fouesnant - longère en pierre,https://www.etreproprio.com/immobilier-22012337-vente-fouesnant-longere-en-pierre-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,599000.0,Fouesnant 29170,170.0,1 329,8.0,3524.0
Maison 196m² à fouesnant,https://www.etreproprio.com/immobilier-22287946-vente-maison-196m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,517500.0,Fouesnant 29170,196.0,1 600,6.0,2640.0
Maison 220m² à fouesnant,https://www.etreproprio.com/immobilier-22095707-vente-maison-220m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,,Fouesnant 29170,220.0,,8.0,
Maison 50m² à fouesnant,https://www.etreproprio.com/immobilier-22069788-vente-maison-50m-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,127800.0,Fouesnant 29170,50.0,,3.0,2556.0
Achat maison rénovée fouesnant - cap coz,https://www.etreproprio.com/immobilier-21960408-vente-achat-maison-renovee-fouesnant-cap-coz-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,498500.0,Fouesnant 29170,94.0,300,5.0,5303.0
Achat belle maison familiale au calme à fouesnant,https://www.etreproprio.com/immobilier-21960430-vente-achat-belle-maison-familiale-au-calme-a-fouesnant-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,599000.0,Fouesnant 29170,197.0,1 570,6.0,3041.0
Fouesnant - cap coz - villa de vacances 3 pièce(s)  53 m2 environ,https://www.etreproprio.com/immobilier-21895904-vente-fouesnant-cap-coz-villa-de-vacances-3-pieces-53-m2-environ-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,345000.0,Fouesnant 29170,53.0,100,3.0,6509.0
Programme neuf - les villas du cap-coz,https://www.etreproprio.com/immobilier-17989473-vente-programme-neuf-les-villas-du-cap-coz-fouesnant,29058,https://www.etreproprio.com/annonces/th.lc29058-r0.odd.g6#list,860000.0,Fouesnant 29170,162.0,518,5.0,5309.0
Maison 91m² à goulien,https://www.etreproprio.com/immobilier-23863501-vente-maison-91m-a-goulien-goulien,29063,https://www.etreproprio.com/annonces/th.lc29063-r0.odd.g1#list,265000.0,Goulien 29770,91.0,590,3.0,2912.0
Maison 125m² à goulien,https://www.etreproprio.com/immobilier-23493515-vente-maison-125m-a-goulien-goulien,29063,https://www.etreproprio.com/annonces/th.lc29063-r0.odd.g1#list,299900.0,Goulien 29770,125.0,1 000,6.0,2399.0
Maison à vendre à audierne,https://www.etreproprio.com/immobilier-22434162-vente-maison-a-vendre-a-audierne-goulien,29063,https://www.etreproprio.com/annonces/th.lc29063-r0.odd.g1#list,253200.0,Goulien 29770,115.0,444,6.0,2202.0
Maison contemporaine de 2009  goulven (29),https://www.etreproprio.com/immobilier-23404764-vente-maison-contemporaine-de-2009-goulven-29-goulven,29064,https://www.etreproprio.com/annonces/th.lc29064-r0.odd.g1#list,384800.0,Goulven 29890,146.0,1 227,7.0,2636.0
Maison sur guengat,https://www.etreproprio.com/immobilier-23895325-vente-maison-sur-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,179000.0,Guengat 29180,70.0,,,2557.0
Jolie longère à guengat,https://www.etreproprio.com/immobilier-23877134-vente-jolie-longere-a-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,139500.0,Guengat 29180,85.0,75,4.0,1641.0
Maison 170m² à guengat,https://www.etreproprio.com/immobilier-23800963-vente-maison-170m-a-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,301750.0,Guengat 29180,170.0,,9.0,1775.0
Maison 187m² à guengat,https://www.etreproprio.com/immobilier-23351632-vente-maison-187m-a-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,373000.0,Guengat 29180,187.0,1 500,6.0,1995.0
Maison contemporaine au bourg de guengat,https://www.etreproprio.com/immobilier-23688304-vente-maison-contemporaine-au-bourg-de-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,328600.0,Guengat 29180,130.0,652,6.0,2528.0
Maison 145m² à guengat,https://www.etreproprio.com/immobilier-23677640-vente-maison-145m-a-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,178900.0,Guengat 29180,145.0,669,6.0,1234.0
Maison en pierres et dépendances au bourg de guengat.,https://www.etreproprio.com/immobilier-21979154-vente-maison-en-pierres-et-dependances-au-bourg-de-guengat-guengat,29066,https://www.etreproprio.com/annonces/th.lc29066-r0.odd.g1#list,234300.0,Guengat 29180,135.0,409,5.0,1736.0
Maison gourlizon 7 pièce(s) 122 m2,https://www.etreproprio.com/immobilier-23701441-vente-maison-gourlizon-7-pieces-122-m2-gourlizon,29065,https://www.etreproprio.com/annonces/th.lc29065-r0.odd.g1#list,299900.0,Gourlizon 29710,122.0,560,7.0,2458.0
Maison sur gourlizon,https://www.etreproprio.com/immobilier-23874890-vente-maison-sur-gourlizon-gourlizon,29065,https://www.etreproprio.com/annonces/th.lc29065-r0.odd.g1#list,195000.0,Gourlizon 29710,80.0,,,2438.0
Maison gourlizon 6 pièces 140 m2,https://www.etreproprio.com/immobilier-23638317-vente-maison-gourlizon-6-pieces-140-m2-gourlizon,29065,https://www.etreproprio.com/annonces/th.lc29065-r0.odd.g1#list,305950.0,Gourlizon 29710,140.0,620,6.0,2185.0
Maison dans un quartier résidentiel,https://www.etreproprio.com/immobilier-23183668-vente-maison-dans-un-quartier-residentiel-gourlizon,29065,https://www.etreproprio.com/annonces/th.lc29065-r0.odd.g1#list,299900.0,Gourlizon 29710,140.0,560,6.0,2142.0
Maison de charme à vendre à guerlesquin - un havre de paix de 204 m²,https://www.etreproprio.com/immobilier-23677315-vente-maison-de-charme-a-vendre-a-guerlesquin-un-havre-de-paix-de-204-m-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,394900.0,Guerlesquin 29650,204.0,1 647,8.0,1936.0
Maison 139m² à guerlesquin,https://www.etreproprio.com/immobilier-23724203-vente-maison-139m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,365000.0,Guerlesquin 29650,139.0,2 766,7.0,2626.0
Maison 75m² à guerlesquin,https://www.etreproprio.com/immobilier-22873521-vente-maison-75m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,105000.0,Guerlesquin 29650,75.0,83,4.0,1400.0
Maison 92m² à guerlesquin,https://www.etreproprio.com/immobilier-23471993-vente-maison-92m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,176000.0,Guerlesquin 29650,92.0,1 349,5.0,1913.0
"Longère en pierre, mer 20 minutes, 5 chambres et un bureau",https://www.etreproprio.com/immobilier-23451322-vente-longere-en-pierre-mer-20-minutes-5-chambres-et-un-bureau-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,395000.0,Guerlesquin 29650,204.0,1 647,7.0,1936.0
Maison 123m² à guerlesquin,https://www.etreproprio.com/immobilier-23446877-vente-maison-123m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,184000.0,Guerlesquin 29650,123.0,,5.0,1496.0
Maison 123m² à guerlesquin,https://www.etreproprio.com/immobilier-22646750-vente-maison-123m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,182900.0,Guerlesquin 29650,123.0,1 853,5.0,1487.0
Maison 110m² à guerlesquin,https://www.etreproprio.com/immobilier-23293292-vente-maison-110m-a-guerlesquin-guerlesquin,29067,https://www.etreproprio.com/annonces/th.lc29067-r0.odd.g1#list,115000.0,Guerlesquin 29650,110.0,436,6.0,1045.0
