Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Maison 185m² à goven,https://www.etreproprio.com/immobilier-23244806-vente-maison-185m-a-goven-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g1#list,499000.0,Goven 35580,185.0,11 019,8.0,2697.0
Maison 185m² à goven,https://www.etreproprio.com/immobilier-23187871-vente-maison-185m-a-goven-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g1#list,655000.0,Goven 35580,185.0,38 284,7.0,3541.0
Maison 110m² à goven,https://www.etreproprio.com/immobilier-22945648-vente-maison-110m-a-goven-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g1#list,127000.0,Goven 35580,110.0,304,2.0,1155.0
Maison grand fougeray  6 piece(s)  116 m2,https://www.etreproprio.com/immobilier-23922070-vente-maison-grand-fougeray-6-pieces-116-m2-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,214840.0,Grand-Fougeray 35390,116.0,2 442,6.0,1852.0
Maison de plain-pied à 10 min de l’axe nantes/rennes + terrain constructible,https://www.etreproprio.com/immobilier-22673808-vente-maison-de-plain-pied-a-10-min-de-l-axe-nantesrennes-terrain-constructible-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,199300.0,Grand-Fougeray 35390,91.0,3 072,4.0,2190.0
Maison 125m² à grand-fougeray,https://www.etreproprio.com/immobilier-23889679-vente-maison-125m-a-grand-fougeray-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,277900.0,Grand-Fougeray 35390,125.0,3 344,5.0,2223.0
Maison d'habitation d'environ 115 m2,https://www.etreproprio.com/immobilier-23493580-vente-maison-d-habitation-d-environ-115-m2-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,276900.0,Grand-Fougeray 35390,115.0,3 344,6.0,2408.0
Maison 115m² à grand-fougeray,https://www.etreproprio.com/immobilier-23446830-vente-maison-115m-a-grand-fougeray-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,277000.0,Grand-Fougeray 35390,115.0,3 344,6.0,2409.0
Maison en pierre rénovée : authenticité & modernité réunies,https://www.etreproprio.com/immobilier-23384863-vente-maison-en-pierre-renovee-authenticite-modernite-reunies-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,219000.0,Grand-Fougeray 35390,147.0,774,6.0,1490.0
"Vente maison de bourg grand-fougeray (35390)   4 pièces, 89 m2,",https://www.etreproprio.com/immobilier-23634833-vente-vente-maison-de-bourg-grand-fougeray-35390-4-pieces-89-m2-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,115000.0,Grand-Fougeray 35390,89.0,99,4.0,1292.0
Maison 169m² à grand-fougeray,https://www.etreproprio.com/immobilier-23620302-vente-maison-169m-a-grand-fougeray-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,450000.0,Grand-Fougeray 35390,169.0,2 501,6.0,2663.0
Maison 7 pièce(s),https://www.etreproprio.com/immobilier-23512581-vente-maison-7-pieces-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,199000.0,Grand-Fougeray 35390,172.0,1 038,7.0,1157.0
Maison 100m² à grand-fougeray,https://www.etreproprio.com/immobilier-23497246-vente-maison-100m-a-grand-fougeray-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,210000.0,Grand-Fougeray 35390,100.0,122,5.0,2100.0
Maison 209m² à grand-fougeray,https://www.etreproprio.com/immobilier-22378525-vente-maison-209m-a-grand-fougeray-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,368000.0,Grand-Fougeray 35390,209.0,22 182,8.0,1761.0
Maison - dépendance - terrain 2390 m² - bâtiment de 300 m² - idéal jardin,https://www.etreproprio.com/immobilier-22751782-vente-maison-dependance-terrain-2390-m-batiment-de-300-m-ideal-jardin-grand-fougeray,35124,https://www.etreproprio.com/annonces/th.lc35124-r0.odd.g1#list,149000.0,Grand-Fougeray 35390,73.0,2 390,3.0,2041.0
A vendre maison 6 pièces à la guerche de bretagne 142 m² - 303 200  hai,https://www.etreproprio.com/immobilier-23921053-vente-a-vendre-maison-6-pieces-a-la-guerche-de-bretagne-142-m-303-200-hai-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,303200.0,La Guerche-De-Bretagne 35130,142.0,695,6.0,2135.0
La guerche-de-bretagne – centre-ville : maison récente de 2016 – 127 m² habitables,https://www.etreproprio.com/immobilier-23916440-vente-la-guerche-de-bretagne-centre-ville-maison-recente-de-2016-127-m-habitables-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,249900.0,La Guerche-De-Bretagne 35130,125.0,,4.0,1999.0
Maison 95m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23910704-vente-maison-95m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,182000.0,La Guerche-De-Bretagne 35130,95.0,1 021,4.0,1916.0
Maison 145m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-22328021-vente-maison-145m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,174900.0,La Guerche-De-Bretagne 35130,145.0,451,6.0,1206.0
Maison 145m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23107550-vente-maison-145m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,174500.0,La Guerche-De-Bretagne 35130,145.0,451,7.0,1203.0
Vente maison la guerche-de-bretagne(35130) 207 200ï¿œ,https://www.etreproprio.com/immobilier-23096623-vente-vente-maison-la-guerche-de-bretagne35130-207-200i-oe-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,207200.0,La Guerche-De-Bretagne 35130,135.0,168,6.0,1535.0
Maison 283m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23883589-vente-maison-283m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,342000.0,La Guerche-De-Bretagne 35130,283.0,4 046,10.0,1208.0
Maison neuve moderne et prête à accueillir votre famille.,https://www.etreproprio.com/immobilier-23139786-vente-maison-neuve-moderne-et-prete-a-accueillir-votre-famille-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,290000.0,La Guerche-De-Bretagne 35130,110.0,312,5.0,2636.0
Spacieuse maison 8 pièces au cœur de la guerche,https://www.etreproprio.com/immobilier-23876456-vente-spacieuse-maison-8-pieces-au-coeur-de-la-guerche-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,279500.0,La Guerche-De-Bretagne 35130,324.0,383,8.0,863.0
Vente maison la guerche-de-bretagne(35130) 309 750ï¿œ,https://www.etreproprio.com/immobilier-23870413-vente-vente-maison-la-guerche-de-bretagne35130-309-750i-oe-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,309750.0,La Guerche-De-Bretagne 35130,150.0,7 124,5.0,2065.0
Sublime maison atypique 134 m²,https://www.etreproprio.com/immobilier-23081480-vente-sublime-maison-atypique-134-m-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,207200.0,La Guerche-De-Bretagne 35130,134.0,168,6.0,1546.0
Longère 6 pièces 150 m² habitables,https://www.etreproprio.com/immobilier-23855427-vente-longere-6-pieces-150-m-habitables-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,309750.0,La Guerche-De-Bretagne 35130,150.0,7 124,5.0,2065.0
"La guerche de bretagne, pavillon sur sou-sol de 77 m² et  terrain de 719 m²",https://www.etreproprio.com/immobilier-23844628-vente-la-guerche-de-bretagne-pavillon-sur-sou-sol-de-77-m-et-terrain-de-719-m-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,126960.0,La Guerche-De-Bretagne 35130,77.0,719,3.0,1649.0
"Exclusivité, la guerche de bretagne, longère de 110 m² et terrain de 1 ha 16",https://www.etreproprio.com/immobilier-23844624-vente-exclusivite-la-guerche-de-bretagne-longere-de-110-m-et-terrain-de-1-ha-16-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,235110.0,La Guerche-De-Bretagne 35130,110.0,11 652,5.0,2137.0
"Exclusivité, la guerche de bretagne, pavillon sur sous-sol avec 3 chambres et un bureau.",https://www.etreproprio.com/immobilier-23844625-vente-exclusivite-la-guerche-de-bretagne-pavillon-sur-sous-sol-avec-3-chambres-et-un-bureau-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,199060.0,La Guerche-De-Bretagne 35130,116.0,536,5.0,1716.0
"À la guerche-de-bretagne, pavillon sur sous-sol de 150 m² avec 2697 m² de terrain.",https://www.etreproprio.com/immobilier-23844629-vente-a-la-guerche-de-bretagne-pavillon-sur-sous-sol-de-150-m-avec-2697-m-de-terrain-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,248500.0,La Guerche-De-Bretagne 35130,150.0,2 697,8.0,1657.0
"La guerche-de-bretagne, maison neuve avec 4 chambres",https://www.etreproprio.com/immobilier-23844636-vente-la-guerche-de-bretagne-maison-neuve-avec-4-chambres-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,306000.0,La Guerche-De-Bretagne 35130,110.0,299,5.0,2782.0
"La guerche de bretagne, proche centre, maison7 pièce(s) 171.73 m2 et 1 107 m² de terrain",https://www.etreproprio.com/immobilier-23830838-vente-la-guerche-de-bretagne-proche-centre-maison7-pieces-17173-m2-et-1-107-m-de-terrain-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,240260.0,La Guerche-De-Bretagne 35130,172.0,1 107,7.0,1397.0
"La guerche de bretagne, maison en centre-ville.",https://www.etreproprio.com/immobilier-23830839-vente-la-guerche-de-bretagne-maison-en-centre-ville-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,55744.0,La Guerche-De-Bretagne 35130,39.0,31,3.0,1429.0
Vente maison la guerche-de-bretagne(35130) 236 000ï¿œ,https://www.etreproprio.com/immobilier-23816559-vente-vente-maison-la-guerche-de-bretagne35130-236-000i-oe-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g1#list,236000.0,La Guerche-De-Bretagne 35130,141.0,679,5.0,1674.0
Maison 115m² à goven,https://www.etreproprio.com/immobilier-22461368-vente-maison-115m-a-goven-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g2#list,176400.0,Goven 35580,115.0,2 181,3.0,1534.0
Maison indépendante à goven de  142m²,https://www.etreproprio.com/immobilier-22135837-vente-maison-independante-a-goven-de-142m-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g2#list,331200.0,Goven 35580,142.0,9 600,6.0,2332.0
Maison 5 chambres - terrain 5 800 m2,https://www.etreproprio.com/immobilier-21851069-vente-maison-5-chambres-terrain-5-800-m2-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g2#list,517500.0,Goven 35580,209.0,5 800,7.0,2476.0
A vendre en exclusivite - domaine sur 4 hectares,https://www.etreproprio.com/immobilier-20514411-vente-a-vendre-en-exclusivite-domaine-sur-4-hectares-goven,35123,https://www.etreproprio.com/annonces/th.lc35123-r0.odd.g2#list,655000.0,Goven 35580,185.0,38 284,7.0,3541.0
Maison la guerche de bretagne 4 pièce(s) 103 m2,https://www.etreproprio.com/immobilier-23810382-vente-maison-la-guerche-de-bretagne-4-pieces-103-m2-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,146300.0,La Guerche-De-Bretagne 35130,103.0,255,4.0,1420.0
"A 10 minutes de la guerche de bretagne : maison familiale avec jardin, terrasse couverte",https://www.etreproprio.com/immobilier-23802505-vente-a-10-minutes-de-la-guerche-de-bretagne-maison-familiale-avec-jardin-terrasse-couverte-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,236000.0,La Guerche-De-Bretagne 35130,141.0,679,5.0,1674.0
Maison 180m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23797978-vente-maison-180m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,999900.0,La Guerche-De-Bretagne 35130,180.0,4 000,6.0,5555.0
Maison 147m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23360626-vente-maison-147m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,236000.0,La Guerche-De-Bretagne 35130,147.0,679,7.0,1605.0
Belle maison familiale à vendre – domalain,https://www.etreproprio.com/immobilier-23726477-vente-belle-maison-familiale-a-vendre-domalain-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,239500.0,La Guerche-De-Bretagne 35130,105.0,977,5.0,2281.0
Maison 4 pièces 71m2,https://www.etreproprio.com/immobilier-23717303-vente-maison-4-pieces-71m2-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,90000.0,La Guerche-De-Bretagne 35130,71.0,332,4.0,1268.0
Maison 73m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23663190-vente-maison-73m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,106000.0,La Guerche-De-Bretagne 35130,73.0,,4.0,1452.0
Maison de bourg,https://www.etreproprio.com/immobilier-23653765-vente-maison-de-bourg-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,76550.0,La Guerche-De-Bretagne 35130,56.0,,3.0,1367.0
Maison de maître,https://www.etreproprio.com/immobilier-23599170-vente-maison-de-maitre-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,149000.0,La Guerche-De-Bretagne 35130,136.0,600,6.0,1096.0
Vente maison la guerche-de-bretagne(35130) 276 300ï¿œ,https://www.etreproprio.com/immobilier-23564772-vente-vente-maison-la-guerche-de-bretagne35130-276-300i-oe-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,276300.0,La Guerche-De-Bretagne 35130,131.0,1 250,5.0,2109.0
Maison 242m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23016251-vente-maison-242m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,269000.0,La Guerche-De-Bretagne 35130,242.0,534,8.0,1112.0
Pavillon 6 pièces 132 m²,https://www.etreproprio.com/immobilier-23550662-vente-pavillon-6-pieces-132-m-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,276300.0,La Guerche-De-Bretagne 35130,131.0,1 250,5.0,2109.0
Maison 4 chambres- geothermie- dependances- campagne- 140m² - 243 990 hai - 4 600 m² terrain,https://www.etreproprio.com/immobilier-23552751-vente-maison-4-chambres-geothermie-dependances-campagne-140m-243-990-hai-4-600-m-terrain-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,243990.0,La Guerche-De-Bretagne 35130,140.0,4 692,6.0,1743.0
Maison sur sous-sol,https://www.etreproprio.com/immobilier-23563192-vente-maison-sur-sous-sol-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,167750.0,La Guerche-De-Bretagne 35130,122.0,1 364,5.0,1375.0
Corps de ferme 220 m2 et dépendances,https://www.etreproprio.com/immobilier-23551927-vente-corps-de-ferme-220-m2-et-dependances-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,372240.0,La Guerche-De-Bretagne 35130,225.0,2 220,8.0,1654.0
Maison 150m² à la guerche-de-bretagne,https://www.etreproprio.com/immobilier-23544490-vente-maison-150m-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,249900.0,La Guerche-De-Bretagne 35130,150.0,2 697,8.0,1666.0
Maison familiale de 124m2 sur sous-sol,https://www.etreproprio.com/immobilier-23531412-vente-maison-familiale-de-124m2-sur-sous-sol-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,188400.0,La Guerche-De-Bretagne 35130,123.0,682,6.0,1532.0
Exclusivité - ensemble de maisons 260 m2 à rénover entièrement sur la commune de la guerche de bretagne (35),https://www.etreproprio.com/immobilier-21209616-vente-exclusivite-ensemble-de-maisons-260-m2-a-renover-entierement-sur-la-commune-de-la-guerche-de-bretagne-35-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,59400.0,La Guerche-De-Bretagne 35130,260.0,472,12.0,228.0
Vente maison la guerche-de-bretagne(35130) 126 000ï¿œ,https://www.etreproprio.com/immobilier-23477988-vente-vente-maison-la-guerche-de-bretagne35130-126-000i-oe-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,126000.0,La Guerche-De-Bretagne 35130,98.0,,3.0,1286.0
Maison de ville entièrement rénovée à la guerche de bretagne,https://www.etreproprio.com/immobilier-23464948-vente-maison-de-ville-entierement-renovee-a-la-guerche-de-bretagne-la-guerche-de-bretagne,35125,https://www.etreproprio.com/annonces/th.lc35125-r0.odd.g2#list,193562.0,La Guerche-De-Bretagne 35130,108.0,70,6.0,1792.0
Maison contemporaine 2018 t6 - 145 m2 - pont rean - environnement privilégié (vue forêt) - dpe : a,https://www.etreproprio.com/immobilier-23912295-vente-maison-contemporaine-2018-t6-145-m2-pont-rean-environnement-privilegie-vue-foret-dpe-a-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,418000.0,Guichen 35580,145.0,845,6.0,2883.0
Maison t7 - 160 m2 - 1095 m2 - sous-sol + garage + abri de jardin,https://www.etreproprio.com/immobilier-23888168-vente-maison-t7-160-m2-1095-m2-sous-sol-garage-abri-de-jardin-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,348500.0,Guichen 35580,160.0,1 095,7.0,2178.0
Maison pont-rean (guichen) 6 pièce(s) 145 m2,https://www.etreproprio.com/immobilier-23869624-vente-maison-pont-rean-guichen-6-pieces-145-m2-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,399000.0,Guichen 35580,144.0,2 095,6.0,2771.0
Maison 150m² à guichen,https://www.etreproprio.com/immobilier-23598299-vente-maison-150m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,389000.0,Guichen 35580,150.0,1 200,6.0,2593.0
Maison 65m² à guichen,https://www.etreproprio.com/immobilier-23796532-vente-maison-65m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,260500.0,Guichen 35580,65.0,66,3.0,4008.0
Maison 150m² à guichen,https://www.etreproprio.com/immobilier-23601684-vente-maison-150m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,389000.0,Guichen 35580,150.0,1 206,6.0,2593.0
Maison t5 bourg pont rean à rénover - 148 m2 - 1 615 m2 terrain - possibilité d'édifier une autre construction,https://www.etreproprio.com/immobilier-23774371-vente-maison-t5-bourg-pont-rean-a-renover-148-m2-1-615-m2-terrain-possibilite-d-edifier-une-autre-construction-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,262500.0,Guichen 35580,148.0,1 615,6.0,1774.0
Maison guichen 4 pièce(s) 73 m2,https://www.etreproprio.com/immobilier-23755495-vente-maison-guichen-4-pieces-73-m2-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,224000.0,Guichen 35580,73.0,2 663,4.0,3068.0
Guichen magnifique contemporaine 179m2 sur 963 m2 de terrain,https://www.etreproprio.com/immobilier-23747069-vente-guichen-magnifique-contemporaine-179m2-sur-963-m2-de-terrain-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,755550.0,Guichen 35580,179.0,963,6.0,4221.0
Maison 166m² à guichen,https://www.etreproprio.com/immobilier-23746100-vente-maison-166m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,478000.0,Guichen 35580,166.0,3 250,9.0,2880.0
Maison 2014 - 143 m2 - 800 m2 - double garage,https://www.etreproprio.com/immobilier-23684126-vente-maison-2014-143-m2-800-m2-double-garage-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,472290.0,Guichen 35580,143.0,800,6.0,3303.0
Maison 144m² à guichen,https://www.etreproprio.com/immobilier-23679644-vente-maison-144m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,473000.0,Guichen 35580,144.0,800,5.0,3285.0
Maison neuve à guignen   128 m2   4 chambres   garage et jardin,https://www.etreproprio.com/immobilier-23486284-vente-maison-neuve-a-guignen-128-m2-4-chambres-garage-et-jardin-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,326600.0,Guichen 35580,128.0,374,6.0,2552.0
Maison 154 m2 - pont-réan - 5 chambres - 744 m2 de terrain - garage + carport,https://www.etreproprio.com/immobilier-23654203-vente-maison-154-m2-pont-rean-5-chambres-744-m2-de-terrain-garage-carport-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,499900.0,Guichen 35580,154.0,744,7.0,3246.0
Maison t9 en pierre - 1509 m2 de terrain - deux garages - commodités accessibles à pied,https://www.etreproprio.com/immobilier-22383884-vente-maison-t9-en-pierre-1509-m2-de-terrain-deux-garages-commodites-accessibles-a-pied-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,362250.0,Guichen 35580,176.0,1 539,7.0,2058.0
Maison 127m² à guichen,https://www.etreproprio.com/immobilier-23640800-vente-maison-127m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,445000.0,Guichen 35580,127.0,427,5.0,3504.0
Maison contemporaine dpe a avec piscine ? guichen ? plain-pied ? secteur calme,https://www.etreproprio.com/immobilier-22952450-vente-maison-contemporaine-dpe-a-avec-piscine-guichen-plain-pied-secteur-calme-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,449900.0,Guichen 35580,133.0,1 200,5.0,3383.0
Maison 75m² à guichen,https://www.etreproprio.com/immobilier-22615249-vente-maison-75m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,173000.0,Guichen 35580,75.0,86,4.0,2307.0
Maison 75m² à guichen,https://www.etreproprio.com/immobilier-23570118-vente-maison-75m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,173000.0,Guichen 35580,75.0,40,4.0,2307.0
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-22745644-vente-maison-140m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g1#list,264500.0,Guichen 35580,140.0,350,7.0,1889.0
Maison t6 guichen - 140 m2 - 350 m2,https://www.etreproprio.com/immobilier-22299431-vente-maison-t6-guichen-140-m2-350-m2-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,264500.0,Guichen 35580,140.0,350,7.0,1889.0
Maison familiale de 167 m2 et 3408 m2 de terrain fort potentiel à exploiter,https://www.etreproprio.com/immobilier-23466159-vente-maison-familiale-de-167-m2-et-3408-m2-de-terrain-fort-potentiel-a-exploiter-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,208400.0,Guichen 35580,167.0,3 408,7.0,1248.0
Longère en pierre t6 guichen 140 m2 - 4 980 m2 de terrain,https://www.etreproprio.com/immobilier-22299439-vente-longere-en-pierre-t6-guichen-140-m2-4-980-m2-de-terrain-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,359800.0,Guichen 35580,140.0,4 981,6.0,2570.0
Maison 140m² à guichen,https://www.etreproprio.com/immobilier-23434550-vente-maison-140m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,359900.0,Guichen 35580,140.0,4 981,6.0,2571.0
"Maison de caractère 112 m2 - 944 m2 de terrain (abris de jardin, four à pain fonctionnel, garage)",https://www.etreproprio.com/immobilier-23417634-vente-maison-de-caractere-112-m2-944-m2-de-terrain-abris-de-jardin-four-a-pain-fonctionnel-garage-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,296625.0,Guichen 35580,112.0,944,5.0,2648.0
Maison 232m² à guichen,https://www.etreproprio.com/immobilier-21565906-vente-maison-232m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,330000.0,Guichen 35580,232.0,1 100,9.0,1422.0
Maison guichen 6 pieces 140m2,https://www.etreproprio.com/immobilier-23425449-vente-maison-guichen-6-pieces-140m2-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,298804.0,Guichen 35580,140.0,,6.0,2134.0
Maison 264m² à guichen,https://www.etreproprio.com/immobilier-22680299-vente-maison-264m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,422990.0,Guichen 35580,264.0,1 917,8.0,1602.0
Maison 106m² à guichen,https://www.etreproprio.com/immobilier-23402402-vente-maison-106m-a-guichen-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,229900.0,Guichen 35580,106.0,538,5.0,2169.0
Longère en pierres t6 guignen 218 m2 - 4550 m2 - four à pain et puit en pierre.,https://www.etreproprio.com/immobilier-23395574-vente-longere-en-pierres-t6-guignen-218-m2-4550-m2-four-a-pain-et-puit-en-pierre-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,539000.0,Guichen 35580,218.0,4 550,6.0,2472.0
"Maison 7 pièces 115,75 m2",https://www.etreproprio.com/immobilier-20187825-vente-maison-7-pieces-11575-m2-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,249360.0,Guichen 35580,116.0,1 500,7.0,2150.0
Maison t6 107 m2 (construite en 2019) - pont rean - grand garage - hors zone inondable,https://www.etreproprio.com/immobilier-23364685-vente-maison-t6-107-m2-construite-en-2019-pont-rean-grand-garage-hors-zone-inondable-guichen,35126,https://www.etreproprio.com/annonces/th.lc35126-r0.odd.g2#list,331200.0,Guichen 35580,107.0,760,6.0,3095.0
